id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
541	Chess & Cannabis	classes	Chess & CannabisJoin us for a mind-blowing event that combines the thrill of chess with the chill of cannabis! Whether you're a beginner or a grandmaster, this in-person event is perfect for all levels. Come to 2439 18th St NW and prepare for a unique experience filled with strategic moves and good vibes. Challenge your opponents, make new friends, and enjoy the relaxing atmosphere. Don't miss out on this one-of-a-kind gathering where chess and cannabis enthusiasts come together for a memorable time. See you there!	1715169600	1715205600	Washington, DC	https://www.eventbrite.com/e/chess-cannabis-tickets-873606840577?aff=ebdssbdestsearch	Free		1712332902	1714921921	-77.0365427	38.8950368
542	Chess & Cannabis	classes	Chess & CannabisJoin us for a mind-blowing event that combines the thrill of chess with the chill of cannabis! Whether you're a beginner or a grandmaster, this in-person event is perfect for all levels. Come to 2439 18th St NW and prepare for a unique experience filled with strategic moves and good vibes. Challenge your opponents, make new friends, and enjoy the relaxing atmosphere. Don't miss out on this one-of-a-kind gathering where chess and cannabis enthusiasts come together for a memorable time. See you there!	1715256000	1715292000	Washington, DC	https://www.eventbrite.com/e/chess-cannabis-tickets-873609969937?aff=ebdssbdestsearch	Free		1712332902	1714921940	-77.0365427	38.8950368
543	Chess & Cannabis	classes	Chess & CannabisJoin us for a mind-blowing event that combines the thrill of chess with the chill of cannabis! Whether you're a beginner or a grandmaster, this in-person event is perfect for all levels. Come to 2439 18th St NW and prepare for a unique experience filled with strategic moves and good vibes. Challenge your opponents, make new friends, and enjoy the relaxing atmosphere. Don't miss out on this one-of-a-kind gathering where chess and cannabis enthusiasts come together for a memorable time. See you there!	1715342400	1715378400	Washington, DC	https://www.eventbrite.com/e/chess-cannabis-tickets-873612798397?aff=ebdssbdestsearch	Free		1712332902	1714921958	-77.0365427	38.8950368
544	Chess & Cannabis	classes	Chess & CannabisJoin us for a mind-blowing event that combines the thrill of chess with the chill of cannabis! Whether you're a beginner or a grandmaster, this in-person event is perfect for all levels. Come to 2439 18th St NW and prepare for a unique experience filled with strategic moves and good vibes. Challenge your opponents, make new friends, and enjoy the relaxing atmosphere. Don't miss out on this one-of-a-kind gathering where chess and cannabis enthusiasts come together for a memorable time. See you there!	1715688000	1715724000	Washington, DC	https://www.eventbrite.com/e/chess-cannabis-tickets-873614062177?aff=ebdssbdestsearch	Free		1712332902	1714921975	-77.0365427	38.8950368
545	Chess & Cannabis	classes	Chess & CannabisJoin us for a mind-blowing event that combines the thrill of chess with the chill of cannabis! Whether you're a beginner or a grandmaster, this in-person event is perfect for all levels. Come to 2439 18th St NW and prepare for a unique experience filled with strategic moves and good vibes. Challenge your opponents, make new friends, and enjoy the relaxing atmosphere. Don't miss out on this one-of-a-kind gathering where chess and cannabis enthusiasts come together for a memorable time. See you there!	1715601600	1715637600	Washington, DC	https://www.eventbrite.com/e/chess-cannabis-tickets-873613199597?aff=ebdssbdestsearch	Free		1712332902	1714921992	-77.0365427	38.8950368
546	Cannabis 101: Myths vs Facts	classes	Separate cannabis fact from fiction! This free educational seminar will explore common myths and misconceptions about cannabis, providing science-based information from Maya.Our guest speakers will cover:Prevalent myths about cannabis' effects on health, behavior, and societyStatistical data debunking misinformationFacts about cannabis' medical uses and legal statusThe real risks, benefits, and best practices for responsible adult consumptionOpen Q&A to address your burning questionsThis is a judgement-free environment for learning - all attendees are encouraged to engage with curiosity and an open mind. You'll leave with reliable resources for further self-education.	1713898800	1713906000	Washington, DC	https://www.eventbrite.com/e/cannabis-101-myths-vs-facts-tickets-873429449997?aff=ebdssbdestsearch			1712332902	1714922004	-77.0365427	38.8950368
547	The Cannabis Hour: Cannabis Education & Registration Workshop	classes	We offer free Medical and Adult Use Cannabis Education workshops at Trilogy Wellness of Maryland that also includes assistance in getting registered for medical patients with on-site application processing, state/federal ID scanning services, and passport photo services at no cost.If you want to just learn about the Medical and Adult Use Cannabis programs or get registered for the medical program, please come see us.**Please bring a State or Federal-issued photo ID (such as a driver’s license, identification card, military ID or passport) and 2 pieces of mail if the address on your ID isn't correct**	1714514400	1714474800	Ellicott City, MD	https://www.eventbrite.com/e/the-cannabis-hour-cannabis-education-registration-workshop-tickets-860980916097?aff=ebdssbdestsearch	Free		1712332902	1714922018	-76.7983067	39.2673284
548	B.Willow x Liberty Cannabis Succulent Terrarium Workshop	classes	B.Willow			Baltimore, MD	https://www.eventbrite.com/e/bwillow-x-liberty-cannabis-succulent-terrarium-workshop-tickets-853895202537?aff=ebdssbdestsearch	From $35.00		1712332902	1714922037	-76.610759	39.2908816
549	Cannabis 101: Consumption Methods	classes	Whether you're new to cannabis or a seasoned consumer, this free educational class will explore the different ways to responsibly enjoy cannabis. Join us as our expert guest speaker dives into:An overview of popular consumption methods (smoking, vaping, edibles, tinctures, topicals, etc.)Pros and cons of each methodProper techniques for safe consumptionTips for dosing and understanding effectsRecommendations for beginners vs. experienced usersOpen Q&A sessionThis is a judgement-free zone to learn about the modern cannabis experience. All questions are welcomed and encouraged!	1713294000	1713301200	Washington, DC	https://www.eventbrite.com/e/cannabis-101-consumption-methods-tickets-873420593507?aff=ebdssbdestsearch			1712332902	1714922049	-77.0365427	38.8950368
552	Elevate Your Wellness: Canna 101 Workshop & Medical Card Clinic	classes	Curious about the secrets of finding balance and energy in your life? Join us for our Canna 101 Workshop & Medical Card Clinic—an immersive journey into the world of cannabis wellness. Led by Jabria Craft, a passionate and certified Cannabis Health Coach and owner of Crafted Cannabis, this workshop goes beyond the basics. Explore the transformative power of cannabis and discover how it can enhance your well-being in a warm and welcoming environment.What to Expect:Learn the Basics About Cannabis: Uncover the fundamental knowledge about cannabis, its incredible benefits, and how to use it safely and with a soid understanding of its properties.	1719147600	1719147600	Richmond, VA	https://www.eventbrite.com/e/elevate-your-wellness-canna-101-workshop-medical-card-clinic-tickets-874895063687?aff=ebdssbdestsearch			1712332902	1714922068	-77.43428	37.5385087
554	The Garden Presents: Rolling 101	classes	Join us every Tuesday from 7-8 PM for our weekly rolling class, conveniently located on the host side of our store. Each ticket includes a $10 coupon that can be redeemed towards your next order. Each week, the topic shifts-- Be sure to follow our Instragram page for additional details! @TheGarden.Gifts	1715108400	1715112000	Washington, DC	https://www.eventbrite.com/e/the-garden-presents-rolling-101-tickets-867080309547?aff=ebdssbdestsearch	From $10.00		1712332902	1714922084	-77.0365427	38.8950368
557	Ladies Night	classes	Sign up via Eventbrite, call the store (704-919-0493) or via link on IG. Can't wait to see you soon!	1715373000	1715376600	Pineville, NC	https://www.eventbrite.com/e/ladies-night-tickets-873654954487?aff=ebdssbdestsearch	From $10.00		1712332902	1714922100	-80.8871253	35.0855409
560	CannaCulture: Network and Learn How To Become An Online Dispensary Owner!	classes	Join us in the Large Meeting Room at the Plaza Branch LibraryCannaCulture: Exploring Virtual-Online Dispensary Ownership🌟 Get ready for a game-changing Phenomenal Saturday! 🚀 Join Kansas City, Missouri Natives, Founder and National Virtual Dispensary Owner (VDO), Reggie Franklin, along with Area VDO, Maurice Jones, as they're expanding this opportunity into the Kansas City Metroplex, and surrounding areas.Discover how to dive into the CannaCulture with your OWN virtual dispensary. Say goodbye to being denied - it's 100% LEGAL in ALL 50 STATES, and there's NO Storefront and NO License needed. So get ready to elevate your financial game! Attend our Phenomenal Friday Opportunity Meeting and discover how to join the booming CannaCulture with your own virtual dispensary. 🌟 Don't Miss Out! 🚀 Act Now to seize this financial opportunity. Be the entrepreneur you're meant to be!	1713013200	1713020400	Kansas City, MO	https://www.eventbrite.com/e/cannaculture-network-and-learn-how-to-become-an-online-dispensary-owner-tickets-874115692567?aff=ebdssbdestsearch			1712332902	1714922116	-94.5781416	39.100105
561	How to Grow Cannabis at Arch + Cable	classes	During this interactive workshop, Sam, a Cannabis Cultivation Specialist will guide you through the entire cannabis growing process. Learn about the ideal plant for you, proper lighting, soil requirements, and fertilizer types and uses. Whether you’re a beginner gardener or have some experience, this in-person gathering is perfect for anyone interested in growing their own cannabis plants.This event is Costed by Arch + Cable and Drummer’s Garden Center and Floral. Co-hosted by the CBD Centers, we will also be serving up THC Sodas. Whether you are a novice or chronic user — you will be able to ask questions and test out products.	1714309200	1714316400	Mankato, MN	https://www.eventbrite.com/e/how-to-grow-cannabis-at-arch-cable-tickets-877358602197?aff=ebdssbdestsearch	From $20.00		1712332902	1714922133	-93.9993505	44.1634663
567	The Cannabis Hour: Cannabis Education & Registration Workshop	classes	Trilogy Wellness			Ellicott City, MD	https://www.eventbrite.com/e/the-cannabis-hour-cannabis-education-registration-workshop-tickets-92771386715?aff=ebdssbdestsearch			1712332902	1714922155	-76.7983067	39.2673284
571	Cannabis Clone Class/ Basic Growing (cloning 101)	classes	Killingly	1717934400	1717934400	Killingly, CT	https://www.eventbrite.com/e/cannabis-clone-class-basic-growing-cloning-101-tickets-877327087937?aff=ebdssbdestsearch			1712332902	1714922177	-71.8795925	41.8430634
590	Wake and Bake Yoga at LabCanna!	classes	Welcome to **Wake and Bake Yoga at LabCanna!** Join us for a unique and invigorating experience on **Sat, Apr 20, 2024** at **10:00 AM** at our location: **1006 Gallatin Ave**. Start your day off right with an awakening power yoga flow this 4/20! (We will be giving away 1 pre-roll OR 3-pack Delta-8 gummy of your choice.)	1713650400	1713610800	Nashville, TN	https://www.eventbrite.com/e/wake-and-bake-yoga-at-labcanna-tickets-877440767957?aff=ebdssbdestsearch	Free		1712332902	1714922219	-86.7742984	36.1622767
632	Magnolia State Cannabis Cup - 2024	expos	What's a Cannabis Cup?It's a friendly competition for growers and manufacturers to show off their very best and compete for titles in seven different categories. Participating as a sponsor will be a fantastic opportunity to expand your brand's awareness, gain exposure, network, and have a lot of fun! We'll have a media team working the event, and the images and footage taken this year will be used in promotion for future events, so this is a great chance to get seen as one of the Magnolia Cannabis Cup's first annual sponsors!	1713517200	1713565800	Oxford, MS	https://www.eventbrite.com/e/magnolia-state-cannabis-cup-2024-tickets-874135662297?aff=ebdssbdestsearch			1712332902	1714922236	-89.5187664	34.3663773
633	STL's CannaGlobe Launch	expos	ST. LOUIS! Cannaglobe is expanding in the SHOW ME STATE!My business partners and I are seeing meteoric growth one city and state at a time, and we have positioned ourselves in front of the Legal Cannabis Industry.Come join us and see how you can capitalize on the opportunity to get into the cannabis industry.Celebrities such as Snoop Dogg, Rick Ross, Cheech & Chong, alongside influencers like Dan Bilzerian, Scotty Huss and Holly Barker have already seen the vision of where this business is going and have partnered with us. Many more are already contracted to join forces with us.	1714759200	1714766400	St. Louis, MO	https://www.eventbrite.com/e/stls-cannaglobe-launch-tickets-874820751417?aff=ebdssbdestsearch			1712332902	1714922246	-90.1910154	38.6280278
634	Major Franchise Opportunity Start Your Own Online Cannabis Store Free Event	expos	Major Franchise Opportunity Start Your Own Online Cannabis In Person Free EventCome join us at 1875 Diamond Pkwy for an exciting event where you can learn about starting your own online cannabis franchise. This is a fantastic opportunity to get involved in the booming cannabis industry. Whether you're a seasoned entrepreneur or just curious about the world of cannabis, this event is for you! Don't miss out on this chance to discover how you can be a part of this growing market. See you there!	1712946600	1712953800	North Kansas City, MO	https://www.eventbrite.com/e/major-franchise-opportunity-start-your-own-online-cannabis-store-free-event-tickets-876751476267?aff=ebdssbdestsearch			1712332902	1714922260	-94.5733988	39.1432057
635	Major Franchise Opportunity Start Your Own Online Cannabis Store Free Event	expos	THE DEN BARBERSHOP	1704643200	1704643200	Chesapeake, VA	https://www.eventbrite.com/e/major-franchise-opportunity-start-your-own-online-cannabis-store-free-event-tickets-876771877287?aff=ebdssbdestsearch			1712332902	1714922263	-76.2466798	36.7183708
636	Canna Connect 04 Community Service Event | Uptown Minneapolis Clean Up	expos	The Wilderness Fitness and Coworking, West Lake Street, Minneapolis, MN, USA	1704636000	1704636000	Minneapolis, MN	https://www.eventbrite.com/e/canna-connect-04-community-service-event-uptown-minneapolis-clean-up-tickets-858527427647?aff=ebdssbdestsearch			1712332902	1714922278	-93.2654692	44.9772995
647	Benzinga Market Spotlight: New Jersey - Cannabis	networking	Step into a world where the pulse of the cannabis industry beats strongest, at the "Benzinga Cannabis Market Spotlight: New Jersey."This premier event is designed with a clear focus on networking, providing a unique opportunity for industry professionals to connect, engage, and forge meaningful relationships in an intimate setting conducive to making deals and shaping futures.You'll find yourself surrounded by the movers and shakers of the cannabis world. Structured networking sessions, one-on-one meetings, and casual mixers are woven into the fabric of the event, ensuring that every conversation has the potential to turn into a valuable business opportunity.	1718611200	1718645400	New Brunswick, NJ	https://www.eventbrite.com/e/benzinga-market-spotlight-new-jersey-cannabis-registration-871406729987?aff=ebdssbdestsearch	From $197.00		1712332902	1714922310	-74.4518173	40.4862174
